s,a,r,sp
271211,7,0,271211
271211,1,10,271212
271212,7,0,271212
271212,9,0,271212
271212,9,0,271212
271212,7,0,271212
271212,7,0,271212
271212,8,0,271212
271212,3,0,271213
271213,4,0,271313
271313,5,0,271313
271313,4,0,271413
271413,2,0,271412
271412,9,0,271412
271412,4,0,271411
271411,7,0,271411
271411,7,0,271411
271411,4,0,271311
271311,9,0,271311
271311,4,0,271411
271411,7,0,271411
271411,8,0,271411
271411,2,0,271410
271410,3,0,271411
271411,9,0,271411
271411,7,0,271411
271411,8,0,271411
271411,3,0,271311
271311,9,0,271311
271311,5,0,271311
271311,9,0,271311
271311,7,0,271311
271311,6,0,271311
271311,1,0,271411
271411,4,0,272011
272011,6,0,272011
272011,4,0,272011
272011,7,0,272011
272011,5,0,272011
272011,1,0,272010
272010,1,0,272011
272011,5,0,272011
272011,2,0,272010
272010,4,0,272010
272010,5,0,272010
272010,2,0,272004
272004,8,0,272004
272004,8,0,272004
272004,4,0,272004
272004,6,0,272004
272004,6,0,272004
272004,3,0,271404
271404,1,0,272004
272004,1,0,272010
272010,6,0,272010
272010,3,0,271410
271410,5,0,271410
271410,5,0,271410
271410,9,0,271410
271410,4,0,272010
272010,3,0,271410
271410,2,0,271404
271404,1,0,271410
271410,9,0,271410
271410,5,0,271410
271410,4,0,272010
272010,1,0,271410
271410,8,0,271410
271410,2,0,271404
271404,4,0,272004
272004,7,0,272004
272004,9,0,272004
272004,8,0,272004
272004,4,0,272004
272004,2,0,272003
272003,3,0,271403
271403,2,0,272003
272003,8,0,272003
272003,9,0,272003
272003,1,0,272004
272004,9,0,272004
272004,8,0,272004
272004,3,0,272010
272010,8,0,272010
272010,6,0,272010
272010,2,0,272004
272004,9,0,272004
272004,4,0,272004
272004,2,0,272003
272003,4,0,272003
272003,1,0,271403
271403,3,0,271303
271303,8,0,271303
271303,6,0,271303
271303,3,0,271203
271203,5,0,271203
271203,3,0,271103
271103,8,0,271103
271103,5,0,271103
271103,8,0,271103
271103,8,0,271103
271103,4,0,271102
271102,3,0,271002
271002,6,0,271002
271002,2,0,271001
271001,7,0,271001
271001,9,0,271001
271001,2,0,271001
271001,8,0,271001
271001,7,0,271001
271001,1,0,271002
271002,5,0,271002
271002,4,0,271102
271102,6,0,271102
271102,4,0,271002
271002,5,0,271002
271002,3,0,270402
270402,3,0,270302
270302,1,0,270301
270301,2,0,270301
270301,3,0,270201
270201,2,0,270201
270201,3,0,270101
270101,9,0,301301
301301,3,0,301201
301201,8,0,301201
301201,3,0,301101
301101,7,0,301101
301101,5,0,301101
301101,9,0,301101
301101,7,0,301101
301101,4,0,301201
301201,6,0,301201
301201,6,0,301201
301201,9,0,301201
301201,5,0,301201
301201,5,0,301201
301201,3,0,301202
301202,3,0,301102
301102,1,0,301103
301103,4,0,301203
301203,5,0,301203
301203,9,0,301203
301203,6,0,301203
301203,6,0,301203
301203,2,0,301202
301202,1,0,301203
301203,8,0,301203
301203,9,0,301203
301203,6,0,301203
301203,7,0,301203
301203,6,0,301203
301203,7,0,301203
301203,6,0,301203
301203,3,0,301103
301103,5,0,301103
301103,4,0,301102
301102,4,0,301202
301202,4,0,301302
301302,7,0,301302
301302,8,0,301302
301302,3,0,301202
301202,2,0,301201
301201,2,0,301201
301201,2,0,301201
301201,8,0,301201
301201,8,0,301201
301201,9,0,301201
301201,1,0,301202
301202,5,0,301202
301202,1,0,301203
301203,5,0,301203
301203,5,0,301203
301203,4,0,301303
301303,3,0,301203
301203,2,0,301202
301202,1,0,301203
301203,4,0,301303
301303,8,0,301303
301303,4,0,301403
301403,5,0,301403
301403,9,0,301403
301403,4,0,302003
302003,7,0,302003
302003,7,0,302003
302003,3,0,301403
301403,3,0,301303
301303,8,0,301303
301303,8,0,301303
301303,6,0,301303
301303,2,0,301302
301302,6,0,301302
301302,2,0,301301
301301,5,0,301301
301301,1,0,301302
301302,3,0,301202
301202,4,0,301302
301302,2,0,301301
301301,7,0,301301
301301,6,0,301301
301301,4,0,301401
301401,7,0,301401
301401,5,0,301401
301401,4,0,302001
302001,9,0,302001
302001,3,0,301401
301401,4,0,302001
302001,8,0,151220
151220,7,0,151220
151220,2,0,151214
151214,7,0,151214
151214,1,0,151213
151213,9,0,151213
151213,5,0,151213
151213,5,0,151213
151213,9,0,151213
151213,7,0,151213
151213,6,0,151213
151213,9,0,151213
151213,2,0,151212
151212,1,0,151213
151213,9,0,151213
151213,1,0,151214
151214,6,0,151214
151214,3,0,151114
151114,2,0,151113
151113,2,0,151112
151112,6,0,151112
151112,3,0,151012
151012,9,0,151012
151012,8,0,151012
151012,7,0,151012
151012,9,0,151012
151012,5,0,151012
151012,8,0,151012
151012,1,0,151013
151013,2,0,151012
151012,9,0,151012
151012,8,0,151012
151012,6,0,151012
151012,2,0,151011
151011,8,0,151011
151011,5,0,151011
151011,1,0,151010
151010,3,-5,150410
150410,1,0,150411
150411,4,0,151011
151011,3,0,150411
150411,7,0,150411
150411,5,0,150411
150411,3,0,150311
150311,5,0,150311
150311,6,0,150311
150311,2,0,150310
150310,6,0,150310
150310,2,0,150304
150304,9,0,150304
150304,8,0,150304
150304,6,0,150304
150304,1,0,150204
150204,3,0,150104
150104,7,0,150104
150104,4,0,150204
150204,9,0,150204
150204,4,0,150304
150304,1,0,150310
150310,9,0,150310
150310,3,0,150210
150210,6,0,150210
150210,6,0,150210
150210,3,0,150110
150110,7,0,150110
150110,2,0,150104
150104,4,0,150110
150110,3,0,150110
150110,4,0,150210
150210,1,0,150211
150211,7,0,150211
150211,4,0,150111
150111,9,0,150111
150111,5,0,150111
150111,3,0,150111
150111,5,0,150111
150111,9,0,150111
150111,6,0,150111
150111,3,0,150111
150111,1,0,150112
150112,7,0,150112
150112,2,0,150113
150113,1,0,150114
150114,4,0,150113
150113,3,0,150113
150113,8,0,150113
150113,8,0,150113
150113,8,0,150113
150113,9,0,150113
150113,5,0,150113
150113,1,0,150114
150114,5,0,150114
150114,7,0,150114
150114,3,0,150114
150114,9,0,150114
150114,9,0,150114
150114,2,0,150113
150113,3,0,150113
150113,8,0,150113
150113,3,0,150113
150113,3,0,150113
150113,6,0,150113
150113,5,0,150113
150113,3,0,150113
150113,8,0,150113
150113,3,0,150113
150113,5,0,150113
150113,1,0,150114
150114,4,0,150214
150214,1,0,150220
150220,5,0,150220
150220,3,0,150120
150120,5,0,150120
150120,2,0,150114
150114,8,0,150114
150114,9,0,150114
150114,8,0,150114
150114,7,0,150114
150114,8,0,150114
150114,5,0,150114
150114,8,0,150114
150114,9,0,150114
150114,5,0,150114
150114,3,0,150114
150114,7,0,150114
150114,8,0,150114
150114,8,0,150114
150114,3,0,150114
150114,7,0,150114
150114,3,0,150114
150114,6,0,150114
150114,2,0,150113
150113,8,0,150113
150113,4,0,150213
150213,1,0,150214
150214,4,0,150314
150314,9,0,150314
150314,5,0,150314
150314,3,0,150214
150214,1,0,150220
150220,2,0,150214
150214,7,0,150214
150214,3,0,150114
150114,8,0,150114
150114,2,0,150113
150113,3,0,150113
150113,9,0,150113
150113,9,0,150113
150113,6,0,150113
150113,5,0,150113
150113,8,0,150113
150113,6,0,150113
150113,5,0,150113
150113,2,0,150112
150112,6,0,150112
150112,1,0,150113
150113,4,0,150114
150114,6,0,150114
150114,1,0,150120
150120,9,0,290102
290102,4,0,290202
290202,2,0,290201
290201,3,0,290301
290301,1,0,290201
290201,9,0,290201
290201,5,0,290201
290201,7,0,290201
290201,6,0,290201
290201,7,0,290201
290201,4,0,290301
290301,5,0,290301
290301,4,0,290201
290201,3,0,290301
290301,3,0,290201
290201,2,0,290201
290201,1,0,290202
290202,4,0,290102
290102,4,0,290101
290101,4,0,290201
290201,7,0,290201
290201,5,0,290201
290201,9,0,290201
290201,4,0,290301
290301,9,0,290301
290301,9,0,290301
290301,1,0,290302
290302,9,0,290302
290302,5,0,290302
290302,4,0,290402
290402,1,0,290302
290302,8,0,290302
290302,6,0,290302
290302,7,0,290302
290302,4,0,290402
290402,6,0,290402
290402,1,0,290401
290401,4,0,291001
291001,5,0,291001
291001,7,0,291001
291001,4,0,291002
291002,9,0,291002
291002,5,0,291002
291002,2,0,291001
291001,8,0,291001
291001,5,0,291001
291001,2,0,291001
291001,4,0,291101
291101,2,0,291101
291101,4,0,291201
291201,2,0,291201
291201,3,0,291202
291202,6,0,291202
291202,7,0,291202
291202,4,0,291302
291302,7,0,291302
291302,3,0,291301
291301,2,0,291301
291301,4,0,291401
291401,2,0,291401
291401,2,0,291401
291401,8,0,291401
291401,1,0,291402
291402,8,0,291402
291402,1,0,291403
291403,5,0,291403
291403,3,0,291404
291404,3,0,291403
291403,5,0,291403
291403,4,0,291303
291303,1,0,291304
291304,1,0,291310
291310,1,0,291210
291210,2,0,291204
291204,4,0,291304
291304,8,0,291304
291304,3,0,291204
291204,6,0,291204
291204,1,0,291304
291304,2,0,291303
291303,9,0,291303
291303,2,0,291302
291302,6,0,291302
291302,7,0,291302
291302,2,0,291301
291301,4,0,291401
291401,4,0,291402
291402,3,0,291302
291302,7,0,291302
291302,8,0,291302
291302,9,0,291302
291302,3,0,291202
291202,5,0,291202
291202,7,0,291202
291202,1,0,291203
291203,6,0,291203
291203,2,0,291103
291103,3,0,291102
291102,1,0,291103
291103,1,0,291104
291104,5,0,291104
291104,5,0,291104
291104,2,0,291103
291103,5,0,291103
291103,6,0,291103
291103,9,0,291103
291103,4,0,291003
291003,8,0,291003
291003,2,0,291002
291002,1,0,291003
291003,8,0,291003
291003,7,0,291003
291003,1,0,291004
291004,1,0,290404
290404,3,0,291004
291004,1,-5,291010
291010,4,0,291110
291110,4,0,291210
291210,1,0,291211
291211,3,0,291111
291111,1,0,291110
291110,3,0,291111
291111,2,0,291110
291110,8,0,291110
291110,3,-5,291010
291010,7,0,291010
291010,6,0,291010
291010,3,0,290410
290410,8,0,290410
290410,6,0,290410
290410,3,0,290310
290310,5,0,290310
290310,8,0,290310
290310,3,0,290210
290210,8,0,290210
290210,2,0,290310
290310,2,0,290304
290304,5,0,290304
290304,4,0,290404
290404,4,0,290304
290304,1,0,290310
290310,9,0,290310
290310,7,0,290310
290310,9,0,290310
290310,2,0,290304
290304,8,0,290304
290304,8,0,290304
290304,2,5,290303
290303,5,0,290303
290303,3,0,290403
290403,3,0,291003
291003,3,0,290403
290403,8,0,290403
290403,5,0,290403
290403,2,0,290402
290402,4,0,291002
291002,3,0,290402
290402,7,0,290402
290402,8,0,290402
290402,1,0,290403
290403,2,0,290402
290402,4,0,291002
291002,7,0,291002
291002,2,0,290402
290402,9,0,290402
290402,5,0,290402
290402,4,0,291002
291002,8,0,291002
291002,8,0,291002
291002,3,0,290402
290402,6,0,290402
290402,1,0,290401
290401,2,0,290401
290401,7,0,290401
290401,1,0,290402
290402,9,0,290402
290402,3,0,290302
290302,1,5,290303
290303,7,0,290303
290303,5,0,290303
290303,9,0,290303
290303,1,0,290304
290304,7,0,290304
290304,6,0,290304
290304,4,0,290404
290404,8,0,290404
290404,2,0,290403
290403,9,0,290403
290403,9,0,290403
290403,9,0,290403
290403,3,5,290303
290303,4,0,290403
290403,3,5,290303
290303,4,0,290403
290403,5,0,290403
290403,6,0,290403
290403,7,0,290403
290403,9,0,290403
290403,8,0,290403
290403,1,0,290404
290404,3,0,290410
290410,3,0,290310
290310,9,0,290310
290310,3,0,290304
290304,4,0,290404
290404,9,0,290404
290404,3,0,290304
290304,3,0,290204
290204,8,0,290204
290204,6,0,290204
290204,7,0,290204
290204,9,0,290204
290204,9,0,290204
290204,9,0,290204
290204,7,0,290204
290204,8,0,290204
290204,8,0,290204
290204,5,0,290204
290204,6,0,290204
290204,5,0,290204
290204,4,0,290304
290304,8,0,290304
290304,3,0,290310
290310,4,0,290410
290410,6,0,290410
290410,8,0,290410
290410,4,0,290310
290310,6,0,290310
290310,1,0,290210
290210,8,0,290210
290210,7,0,290210
290210,3,0,290110
290110,9,0,290110
290110,4,0,290210
290210,3,0,290110
290110,9,0,290110
290110,4,0,290104
290104,8,0,290104
290104,8,0,290104
290104,2,0,290103
290103,7,0,290103
290103,1,0,290104
290104,8,0,290104
290104,7,0,290104
290104,3,0,290104
290104,2,0,290103
290103,9,0,290103
290103,1,0,290104
290104,8,0,290104
290104,9,0,290104
290104,2,0,290103
290103,6,0,290103
290103,9,0,290103
290103,7,0,290103
290103,1,0,290102
290102,1,0,290103
290103,3,0,290103
290103,3,0,290103
290103,1,0,290104
290104,8,0,290104
290104,2,0,290103
290103,3,0,290103
290103,9,0,290103
290103,2,0,290102
290102,9,0,290102
290102,8,0,290102
290102,7,0,290102
290102,4,0,290202
290202,6,0,290202
290202,4,0,290302
290302,8,0,290302
290302,2,5,290303
290303,3,0,290203
290203,9,0,290203
290203,4,5,290303
290303,5,0,290303
290303,1,0,290304
290304,8,0,290304
290304,1,0,290404
290404,9,0,290404
290404,2,0,290403
290403,9,0,290403
290403,2,0,290402
290402,1,0,290302
290302,3,0,290202
290202,3,0,290102
290102,4,0,290202
290202,3,0,290102
290102,5,0,290102
290102,3,0,290102
290102,9,0,290102
290102,3,0,290102
290102,7,0,290102
290102,1,0,290103
290103,9,0,290103
290103,3,0,290103
290103,2,0,290102
290102,1,0,290103
290103,4,0,290203
290203,5,0,290203
290203,6,0,290203
290203,2,0,290103
290103,6,0,290103
290103,9,0,290103
290103,5,0,290103
290103,1,0,290104
290104,1,0,290110
290110,3,0,290110
290110,7,0,290110
290110,5,0,290110
290110,4,0,290210
290210,9,0,290210
290210,3,0,290110
290110,6,0,290110
290110,1,0,290210
290210,6,0,290210
290210,7,0,290210
290210,6,0,290210
231302,7,0,231302
231302,9,0,231302
231302,1,0,231303
231303,2,0,231302
231302,2,0,231402
231402,7,0,231402
231402,3,0,231302
231302,3,0,231202
231202,2,0,231201
231201,4,0,231301
231301,1,0,231201
231201,8,0,231201
231201,5,0,231201
231201,6,0,231201
231201,1,0,231202
231202,5,0,231202
231202,7,0,231202
231202,6,0,231202
231202,5,0,231202
231202,2,0,231201
231201,5,0,231201
231201,3,0,231101
231101,5,0,231101
231101,4,0,231201
231201,7,0,231201
231201,4,0,231301
231301,9,0,231301
231301,1,0,231302
231302,6,0,231302
231302,9,0,231302
231302,4,0,231402
231402,1,0,231403
231403,1,0,231404
231404,8,0,231404
231404,4,0,232004
232004,6,0,232004
232004,1,0,232010
232010,5,0,232010
232010,4,0,232010
232010,1,0,232011
232011,4,0,232011
232011,2,0,232010
232010,4,0,232010
232010,1,0,232004
232004,4,0,232004
232004,9,0,232004
232004,8,0,232004
232004,6,0,232004
232004,1,0,232010
232010,8,0,232010
232010,4,0,232010
232010,8,0,232010
232010,2,0,232004
232004,6,0,232004
232004,6,0,232004
232004,6,0,232004
232004,9,0,232004
232004,8,0,232004
232004,2,0,232003
232003,1,0,232002
232002,3,0,232001
232001,8,0,292011
292011,6,0,292011
292011,1,0,292012
292012,7,0,292012
292012,3,0,291412
291412,1,0,292012
292012,2,0,292011
292011,8,0,292011
292011,5,0,292011
292011,8,0,292011
292011,8,0,292011
292011,4,0,292011
292011,4,0,292011
292011,6,0,292011
292011,9,0,292011
292011,6,0,292011
292011,1,0,292012
292012,3,0,291412
291412,6,0,291412
291412,6,0,291412
291412,3,0,291312
291312,1,0,291313
291313,5,0,291313
291313,2,0,291312
291312,6,0,291312
291312,4,0,291412
291412,6,0,291412
291412,5,0,291412
291412,7,0,291412
291412,9,0,291412
291412,6,0,291412
291412,7,0,291412
291412,9,0,291412
291412,8,0,291412
291412,6,0,291412
291412,4,0,292012
292012,6,0,292012
292012,7,0,292012
292012,4,0,292012
292012,1,0,292011
292011,5,0,292011
292011,5,0,292011
292011,7,0,292011
292011,9,0,292011
292011,8,0,292011
292011,9,0,292011
292011,7,0,292011
292011,8,0,292011
292011,6,0,292011
292011,1,0,291411
291411,5,0,291411
291411,8,0,291411
291411,9,0,291411
291411,4,0,292011
292011,9,0,292011
292011,6,0,292011
292011,4,0,292011
292011,9,0,292011
292011,7,0,292011
292011,1,0,292012
292012,4,0,292012
292012,3,0,292011
292011,2,0,291411
291411,6,0,291411
291411,7,0,291411
291411,5,0,291411
291411,2,0,292011
292011,7,0,292011
292011,7,0,292011
292011,8,0,292011
292011,1,0,291411
291411,9,0,291411
291411,2,0,292011
292011,4,0,292011
292011,4,0,292011
292011,6,0,292011
292011,8,0,292011
292011,3,0,292010
292010,5,0,292010
292010,2,0,292004
292004,5,0,292004
292004,9,0,292004
292004,9,0,292004
292004,4,0,292004
292004,2,0,292003
292003,4,0,292003
292003,8,0,292003
292003,8,0,292003
292003,7,0,292003
292003,6,0,292003
292003,2,0,291403
291403,6,0,291403
291403,9,0,291403
291403,2,0,291402
291402,7,0,291402
291402,5,0,291402
291402,1,0,291403
291403,3,0,291303
291303,1,0,291302
291302,1,0,291303
291303,9,0,291303
291303,8,0,291303
291303,1,0,291304
291304,4,0,291404
291404,3,0,291304
291304,2,0,291303
291303,7,0,291303
291303,9,0,291303
291303,7,0,291303
291303,2,0,291304
291304,9,0,291304
291304,3,0,291310
291310,9,0,291310
291310,5,0,291310
291310,4,0,291304
291304,4,0,291404
291404,3,0,291410
291410,8,0,291410
291410,9,0,291410
291410,5,0,291410
291410,8,0,291410
291410,7,0,291410
291410,9,0,291410
291410,4,0,292010
292010,1,0,292011
292011,9,0,292011
292011,6,0,292011
292011,4,0,292011
292011,5,0,292011
292011,6,0,292011
292011,6,0,292011
292011,6,0,292011
292011,8,0,292011
292011,1,0,291411
291411,6,0,291411
291411,4,0,291412
291412,1,0,291413
291413,1,0,291412
291412,6,0,291412
291412,4,0,292012
292012,7,0,292012
292012,9,0,292012
292012,1,0,292013
292013,4,0,292013
292013,3,0,291413
291413,1,0,291414
291414,7,0,291414
291414,7,0,291414
291414,2,0,291420
291420,4,0,292020
292020,7,0,270303
270303,1,0,270304
270304,3,0,270310
270310,6,0,270310
270310,1,0,270311
270311,8,0,270311
270311,6,0,270311
270311,1,0,270312
270312,4,0,270412
270412,4,0,271012
271012,9,0,271012
271012,9,0,271012
271012,9,0,271012
271012,8,0,271012
271012,6,0,271012
271012,4,0,271112
271112,5,0,271112
271112,8,0,271112
271112,7,0,271112
271112,8,0,271112
271112,3,0,271012
271012,2,0,271011
271011,1,0,271012
271012,8,0,271012
271012,3,0,271011
271011,1,0,270411
270411,8,0,270411
270411,7,0,270411
270411,9,0,270411
270411,4,0,271011
271011,8,0,271011
271011,7,0,271011
271011,5,0,271011
271011,5,0,271011
271011,2,0,271010
271010,4,0,271004
271004,5,0,271004
271004,2,0,271003
271003,5,0,271003
271003,2,0,271002
271002,3,0,270402
270402,7,0,270402
270402,8,0,270402
270402,4,0,270302
270302,5,0,270302
270302,9,0,270302
270302,5,0,270302
270302,2,0,270301
270301,5,0,270301
270301,2,0,270301
270301,3,0,270201
270201,1,0,270301
270301,3,0,270201
270201,8,0,270201
270201,5,0,270201
270201,3,0,270101
270101,6,0,231302
231302,4,0,231402
231402,2,0,231403
231403,6,0,231403
231403,4,0,231404
231404,9,0,231404
231404,9,0,231404
231404,5,0,231404
231404,8,0,231404
231404,1,0,231410
231410,2,0,231310
231310,2,0,231304
231304,3,0,231303
231303,9,0,231303
231303,4,0,231403
231403,9,0,231403
231403,3,0,231303
231303,8,0,231303
231303,5,0,231303
231303,8,0,231303
231303,9,0,231303
231303,5,0,231303
231303,3,0,231203
231203,1,0,231204
231204,3,0,231104
231104,2,0,231103
231103,9,0,231103
231103,2,0,231104
231104,5,0,231104
231104,5,0,231104
231104,6,0,231104
231104,6,0,231104
231104,5,0,231104
231104,2,0,231103
231103,4,0,231003
231003,6,0,231003
231003,1,0,231103
231103,5,0,231103
231103,1,0,231102
231102,3,0,231002
231002,5,0,231002
231002,1,0,231003
231003,6,0,231003
231003,2,0,231103
231103,5,0,231103
231103,5,0,231103
231103,3,0,231203
231203,5,0,231203
231203,6,0,231203
231203,2,0,231103
231103,9,0,231103
231103,4,0,231104
231104,4,0,231110
231110,7,0,231110
231110,6,0,231110
231110,4,0,231210
231210,5,0,231210
231210,5,0,231210
231210,3,0,231110
231110,5,0,231110
231110,5,0,231110
231110,2,0,231210
231210,3,0,231110
231110,3,0,231210
231210,1,0,231211
231211,5,0,231211
231211,5,0,231211
231211,9,0,231211
231211,7,0,231211
231211,9,0,231211
231211,8,0,231211
231211,7,0,231211
231211,7,0,231211
231211,7,0,231211
231211,2,0,231212
231212,1,0,231213
231213,4,0,231313
231313,7,0,231313
231313,1,0,231314
231314,4,-5,231414
231414,3,0,232014
232014,2,-5,231414
231414,7,0,231414
231414,7,0,231414
231414,9,0,231414
231414,5,0,231414
231414,7,0,231414
231414,9,0,231414
231414,2,0,231413
231413,8,0,231413
231413,7,0,231413
231413,5,0,231413
231413,9,0,231413
231413,5,0,231413
231413,4,0,232013
232013,3,0,231413
231413,3,0,232013
232013,5,0,232013
232013,9,0,232013
232013,3,0,231413
231413,2,0,231412
231412,8,0,231412
231412,4,0,231411
231411,6,0,231411
231411,4,0,232011
232011,2,0,232010
232010,1,0,232011
232011,3,0,231411
231411,6,0,231411
231411,3,0,231311
231311,7,0,231311
231311,6,0,231311
231311,6,0,231311
231311,2,0,231411
231411,6,0,231411
231411,8,0,231411
231411,7,0,231411
231411,1,0,231412
231412,2,0,232012
232012,1,0,232013
232013,3,0,232014
232014,7,0,232014
232014,5,0,232014
232014,5,0,232014
232014,1,0,232013
232013,8,0,232013
232013,6,0,232013
232013,3,0,231413
231413,9,0,231413
231413,3,-5,231414
231414,7,0,231414
231414,8,0,231414
231414,8,0,231414
231414,2,0,231413
231413,7,0,231413
231413,8,0,231413
231413,6,0,231413
231413,6,0,231413
231413,2,0,232013
232013,1,0,232014
232014,2,0,232020
232020,8,0,290211
290211,9,0,290211
290211,5,0,290211
290211,5,0,290211
290211,6,0,290211
290211,3,0,290111
290111,9,0,290111
290111,1,0,290112
290112,3,0,290112
290112,4,0,290212
290212,1,0,290213
290213,4,0,290214
290214,1,0,290220
290220,2,0,290214
290214,3,0,290114
290114,6,0,290114
290114,7,0,290114
290114,9,0,290114
290114,6,0,290114
290114,6,0,290114
290114,7,0,290114
290114,7,0,290114
290114,3,0,290114
290114,1,0,290120
290120,4,0,290220
290220,7,0,290220
290220,8,0,290220
290220,4,0,290320
290320,5,0,290320
290320,8,0,290320
290320,1,0,290320
290320,2,0,290314
290314,6,0,290314
290314,3,0,290214
290214,7,0,290214
290214,3,0,290213
290213,2,0,290212
290212,7,0,290212
290212,4,0,290211
290211,3,0,290111
290111,8,0,290111
290111,2,0,290110
290110,3,0,290110
290110,8,0,290110
290110,4,0,290210
290210,9,0,290210
290210,8,0,290210
290210,5,0,290210
290210,8,0,290210
290210,5,0,290210
290210,8,0,290210
290210,3,0,290310
290310,2,0,290304
290304,3,0,290310
290310,1,0,290311
290311,4,0,290411
290411,3,0,290311
290311,6,0,290311
290311,2,0,290310
290310,8,0,290310
290310,6,0,290310
290310,2,0,290304
290304,7,0,290304
290304,4,0,290404
290404,3,0,290403
290403,5,0,290403
290403,4,0,291003
291003,4,0,291103
291103,8,0,291103
291103,8,0,291103
291103,4,0,291203
291203,8,0,291203
291203,5,0,291203
291203,8,0,291203
291203,2,0,291202
291202,4,0,291302
291302,7,0,291302
291302,6,0,291302
291302,5,0,291302
291302,7,0,291302
291302,6,0,291302
291302,4,0,291202
291202,8,0,291202
291202,3,0,291102
291102,8,0,291102
291102,2,0,291101
291101,2,0,291101
291101,1,0,291102
291102,3,0,291002
291002,8,0,291002
291002,5,0,291002
291002,3,0,290402
290402,3,0,290302
290302,8,0,290302
290302,5,0,290302
290302,4,0,290402
290402,9,0,290402
290402,5,0,290402
290402,4,0,290302
290302,6,0,290302
290302,1,0,290301
290301,5,0,290301
290301,5,0,290301
290301,3,0,290201
290201,5,0,290201
290201,2,0,290201
290201,1,0,290202
290202,9,0,290202
290202,7,0,290202
290202,3,0,290302
290302,2,0,290202
290202,9,0,290202
290202,6,0,290202
290202,4,0,290302
290302,4,0,290402
290402,6,0,290402
290402,1,0,290403
290403,2,0,290402
290402,7,0,290402
290402,3,0,290302
290302,5,0,290302
290302,9,0,290302
290302,3,0,290301
290301,2,0,290301
290301,6,0,290301
290301,6,0,290301
290301,8,0,290301
290301,2,0,290301
290301,3,0,290302
290302,1,5,290303
290303,2,0,290302
290302,2,0,290301
290301,3,0,290201
290201,2,0,290201
290201,5,0,290201
290201,3,0,290101
290101,3,0,290101
290101,2,0,290101
290101,2,0,290101
290101,1,0,290102
290102,5,0,290102
290102,8,0,290102
290102,2,0,290202
290202,8,0,290202
290202,4,0,290302
290302,8,0,290302
290302,4,0,290402
290402,2,0,290401
290401,8,0,290401
290401,8,0,290401
290401,9,0,290401
290401,2,0,290401
290401,3,0,290301
290301,6,0,290301
290301,4,0,290401
290401,9,0,290401
290401,1,0,291001
291001,1,0,291002
291002,3,0,290402
290402,1,0,290403
290403,9,0,290403
290403,6,0,290403
290403,1,0,290404
290404,7,0,290404
290404,7,0,290404
290404,9,0,290404
290404,1,0,290410
290410,4,0,290411
290411,9,0,290411
290411,2,0,290311
290311,4,0,290411
290411,1,0,290412
290412,5,0,290412
290412,4,0,291012
291012,5,0,291012
291012,5,0,291012
291012,3,0,290412
290412,8,0,290412
290412,7,0,290412
290412,4,0,291012
291012,5,0,291012
291012,9,0,291012
291012,8,0,291012
291012,4,0,291011
291011,4,0,291012
291012,2,0,291011
291011,4,0,291111
291111,9,0,291111
291111,4,0,291011
291011,5,0,291011
291011,4,0,291111
291111,2,0,291110
291110,4,0,291210
291210,9,0,291210
291210,6,0,291210
291210,7,0,291210
291210,3,0,291110
291110,6,0,291110
291110,1,-5,291010
291010,6,0,291010
291010,5,0,291010
291010,3,0,291004
291004,4,0,291104
291104,5,0,291104
291104,2,0,291103
291103,9,0,291103
291103,7,0,291103
291103,6,0,291103
291103,7,0,291103
291103,1,0,291104
291104,3,0,291110
291110,2,0,291104
291104,3,0,291004
291004,9,0,291004
291004,6,0,291004
291004,9,0,291004
291004,4,0,291104
291104,4,0,291204
291204,1,0,291210
291210,2,0,291204
291204,7,0,291204
291204,9,0,291204
291204,7,0,291204
291204,2,0,291203
291203,7,0,291203
291203,3,0,291204
291204,7,0,291204
291204,7,0,291204
291204,1,0,291210
291210,2,0,291204
291204,3,0,291104
291104,1,0,291204
291204,6,0,291204
291204,2,0,291304
291304,7,0,291304
291304,1,0,291310
291310,6,0,291310
291310,3,0,291304
291304,3,0,291204
291204,5,0,291204
291204,4,0,291104
291104,5,0,291104
291104,9,0,291104
291104,5,0,291104
291104,8,0,291104
291104,8,0,291104
291104,8,0,291104
291104,2,0,291103
291103,4,0,291203
291203,8,0,291203
291203,2,0,291202
291202,2,0,291201
291201,2,0,291201
291201,3,0,291101
291101,8,0,291101
291101,9,0,291101
291101,4,0,291201
291201,4,0,291202
291202,7,0,291202
291202,5,0,291202
291202,9,0,291202
291202,7,0,291202
291202,4,0,291302
291302,1,0,291303
291303,1,0,291304
291304,2,0,291303
291303,3,0,291203
291203,6,0,291203
291203,8,0,291203
291203,6,0,291203
291203,5,0,291203
291203,8,0,291203
291203,8,0,291203
291203,6,0,291203
291203,6,0,291203
291203,1,0,291204
291204,9,0,291204
291204,4,0,291304
291304,4,0,291404
291404,2,0,291403
291403,8,0,291403
291403,5,0,291403
291403,3,0,291303
291303,3,0,291304
291304,4,0,291204
291204,1,0,291210
291210,1,0,291211
291211,1,10,291212
291212,1,0,291112
291112,4,10,291212
291212,6,0,291212
291212,3,0,291112
291112,6,0,291112
291112,9,0,291112
291112,1,0,291113
291113,8,0,291113
291113,4,0,291213
291213,3,0,291113
291113,4,0,291213
291213,5,0,291213
291213,8,0,291213
291213,1,0,291313
291313,1,0,291314
291314,9,0,291314
291314,1,0,291320
291320,9,0,291320
